subject_id,X1__0,X2__0,X3__0,X4__0,X5__0,X1__1,X2__1,X3__1,X4__1,X5__1,X1__2,X2__2,X3__2,X4__2,X5__2,X1__3,X2__3,X3__3,X4__3,X5__3,X1__4,X2__4,X3__4,X4__4,X5__4,X1__5,X2__5,X3__5,X4__5,X5__5,X1__6,X2__6,X3__6,X4__6,X5__6,X1__7,X2__7,X3__7,X4__7,X5__7,X1__8,X2__8,X3__8,X4__8,X5__8,X1__9,X2__9,X3__9,X4__9,X5__9,X1__10,X2__10,X3__10,X4__10,X5__10
1459,44,42,10,36,67,27,42,10,52,78,27,42,10,52,67,44,15,10,36,67,27,15,10,52,67,27,42,10,52,78,27,42,10,52,78,44,15,56,36,67,27,15,10,52,67,27,15,10,52,67,27,15,10,52,67
1870,44,42,10,52,78,27,15,10,36,67,27,42,10,52,67,27,42,10,36,78,27,42,10,36,67,27,42,10,52,67,44,15,56,36,78,27,15,10,52,67,27,42,10,52,78,44,42,10,52,67,27,42,10,52,78
1279,27,42,10,52,78,44,15,10,36,67,27,42,10,52,67,27,42,10,52,67,27,42,10,52,67,27,42,10,52,67,27,42,10,52,78,27,42,10,52,67,27,42,10,52,78,27,42,56,36,78,44,15,56,36,67
979,27,15,56,52,67,44,15,56,52,67,27,42,56,52,67,27,42,10,52,78,27,42,10,36,78,27,15,10,52,67,27,15,10,52,78,27,42,56,36,67,27,42,10,52,78,27,15,56,52,67,27,15,56,52,67
827,27,15,56,52,67,27,15,10,52,78,27,15,56,52,67,27,15,10,52,78,27,42,10,36,78,27,15,56,36,67,27,15,10,52,78,27,15,56,36,67,27,15,10,52,78,27,42,56,52,67,27,42,56,52,67
360,27,15,56,52,78,27,15,56,52,67,27,15,10,52,78,27,15,10,36,67,27,15,10,36,67,27,15,10,36,78,27,42,10,36,78,27,42,56,36,67,27,15,10,52,67,27,42,56,36,67,27,42,10,52,78
802,27,15,10,52,78,27,42,56,36,67,27,15,56,52,67,27,15,10,36,78,44,15,56,52,67,27,15,10,52,78,27,42,56,36,67,27,15,10,52,67,44,42,56,36,67,27,15,56,52,67,27,42,10,52,78
990,44,15,56,52,78,27,42,10,36,67,27,42,10,52,78,27,15,56,52,67,27,15,10,52,78,27,15,10,36,78,44,42,10,36,67,27,42,10,52,78,27,15,10,36,67,27,15,10,36,78,27,42,10,52,67
819,27,15,56,52,67,27,15,10,52,78,27,15,10,36,78,27,15,10,36,78,27,15,10,52,78,27,15,10,36,78,27,15,56,36,67,27,15,10,52,78,27,42,56,52,67,27,42,10,52,78,27,15,56,36,67
372,44,15,56,52,67,27,42,56,36,67,27,42,10,52,78,27,42,10,36,78,27,42,10,36,67,27,42,10,52,78,27,15,56,52,67,27,15,56,52,78,27,15,56,52,67,27,42,10,52,78,27,42,10,52,78
185,27,15,10,52,78,27,15,10,52,78,44,42,10,36,67,27,42,10,36,67,27,42,10,36,78,27,42,56,52,67,27,15,56,52,67,27,42,56,52,67,27,15,56,52,67,44,15,56,52,67,44,15,56,52,67
1951,27,42,10,52,78,44,15,10,36,67,27,15,10,52,67,44,15,10,52,78,44,15,10,52,67,27,42,10,52,78,27,42,56,52,78,27,42,56,36,67,44,15,10,36,67,44,42,56,52,78,44,42,10,52,67
266,27,15,10,52,78,27,15,10,52,78,44,42,56,36,67,27,42,56,52,67,27,15,56,52,67,27,42,56,52,67,27,15,10,52,78,27,15,56,36,78,27,15,10,52,67,27,15,10,36,78,44,42,56,52,67
1913,27,42,10,52,67,44,15,10,36,67,44,15,10,52,67,44,42,10,52,78,44,15,10,36,67,27,42,10,52,78,44,15,10,36,67,27,42,10,52,78,27,42,10,52,78,27,42,10,36,78,27,42,10,52,67
194,27,15,56,52,67,27,42,10,52,78,27,42,56,36,67,27,42,10,52,78,27,15,56,52,67,27,15,56,52,78,27,42,56,52,67,27,42,10,52,67,27,42,10,36,78,27,15,56,36,67,27,15,10,52,78
599,27,15,10,52,78,44,15,10,36,78,27,42,56,52,67,44,42,10,52,78,27,42,10,52,78,27,15,56,52,67,44,15,10,52,78,27,15,10,36,78,44,15,10,52,78,27,42,56,36,67,27,15,56,52,67
1805,27,42,10,52,67,27,42,10,36,67,27,42,10,52,78,44,15,56,36,67,44,42,10,52,67,27,42,10,52,78,27,42,10,52,67,44,15,10,36,67,44,15,10,52,67,27,42,10,52,67,44,15,10,36,67
58,27,15,10,52,67,27,15,56,36,67,27,42,56,52,67,27,42,10,52,78,27,42,10,36,78,27,15,10,52,67,27,15,10,52,78,27,15,10,36,78,27,42,56,36,67,27,42,10,52,78,27,42,10,52,78
1760,44,15,56,52,78,44,15,10,52,67,27,42,10,52,78,27,42,10,52,67,27,42,10,52,67,27,42,10,52,67,44,15,10,52,67,44,42,10,52,78,27,42,10,36,78,44,42,10,36,78,27,42,56,36,78
1444,44,42,56,52,78,44,15,10,36,67,27,15,10,36,67,44,15,10,52,67,27,15,10,52,78,27,15,10,52,67,44,15,10,52,67,27,15,10,52,67,44,15,10,52,78,27,42,10,52,67,27,42,56,36,78
782,44,15,56,52,78,27,42,56,52,67,27,15,56,52,67,27,15,10,52,78,27,42,56,36,67,27,42,10,52,78,44,42,56,52,67,27,42,10,52,78,27,15,56,52,67,44,15,10,52,78,27,42,10,52,78
413,27,15,56,52,78,27,15,10,52,67,27,42,56,36,67,27,15,10,52,67,27,42,56,36,78,27,15,10,36,67,27,15,10,36,78,27,15,10,36,78,27,42,10,36,67,27,42,56,36,67,27,42,10,52,78
1004,27,42,10,52,78,44,42,10,52,67,27,42,10,36,67,44,15,10,36,67,44,42,10,52,67,27,42,10,52,78,44,15,56,36,67,44,42,10,52,67,27,42,10,52,67,44,42,10,52,67,44,15,56,36,67
1369,27,42,10,52,67,44,42,10,52,78,44,15,56,36,67,44,42,10,52,67,44,15,56,36,67,27,15,10,52,67,27,15,10,52,67,44,42,10,52,78,27,42,10,52,78,27,42,10,36,78,27,42,56,36,78
59,27,15,10,52,78,27,42,56,36,67,27,15,10,52,78,27,15,10,36,67,27,15,56,36,67,27,15,10,52,78,44,42,56,36,67,27,15,10,36,67,27,15,10,52,78,27,15,10,52,78,27,15,10,52,78
1595,27,42,10,52,78,44,42,10,36,78,27,42,10,52,78,44,15,10,36,67,44,42,10,52,78,27,42,10,52,67,44,42,10,52,67,27,42,10,52,78,27,42,56,52,67,44,15,56,36,78,27,15,56,52,67
640,44,15,10,52,78,44,15,10,36,78,27,42,10,36,78,27,15,56,36,67,27,15,10,52,78,27,42,56,36,67,27,42,10,52,78,27,42,10,36,78,27,15,10,36,67,27,15,10,36,78,44,15,10,52,78
28,27,15,10,52,78,27,15,56,52,67,27,42,56,52,67,27,42,10,52,78,27,15,56,36,67,27,42,10,52,78,27,15,10,36,67,27,15,10,36,67,27,15,10,52,78,27,15,10,52,78,27,15,10,36,78
1156,44,15,10,52,67,27,15,10,52,78,27,15,10,52,78,27,42,10,52,67,44,15,10,36,67,44,42,10,52,78,27,42,10,36,67,44,15,10,36,67,27,15,10,52,67,27,42,10,52,78,44,42,56,36,78
1231,44,42,10,52,78,27,42,10,52,67,27,42,10,36,78,44,15,10,36,78,44,15,10,52,67,44,15,10,52,67,27,42,10,52,67,44,42,10,36,78,27,42,10,52,67,44,15,10,36,67,27,42,10,52,67
190,44,15,56,52,78,27,42,56,52,67,44,42,56,52,67,27,15,56,52,78,27,42,56,52,67,27,15,10,52,67,27,15,10,52,78,27,15,10,36,78,27,42,56,36,67,27,15,10,52,78,44,42,56,36,67
1253,44,42,56,36,78,44,15,10,52,67,27,42,10,52,78,27,42,10,52,78,44,15,10,52,78,44,42,10,52,78,44,42,10,52,67,27,42,10,52,67,44,15,10,36,67,27,42,10,52,67,27,42,10,36,78
1986,27,42,10,52,78,27,42,10,52,67,27,42,56,52,67,44,15,56,36,67,27,42,10,52,67,27,42,10,52,67,27,42,10,52,67,27,42,10,36,67,44,42,10,36,78,44,42,10,52,67,27,42,10,36,78
1055,44,42,56,36,78,27,42,10,36,67,27,42,10,36,67,27,42,10,52,78,44,15,10,36,78,27,15,10,52,67,44,15,10,52,67,44,42,10,52,67,27,42,10,52,78,27,42,10,52,78,44,42,10,52,67
1247,44,42,10,52,78,44,42,10,52,67,27,42,10,52,78,27,42,56,36,67,44,15,10,36,67,44,42,10,52,78,27,42,10,52,67,44,42,56,52,67,27,42,10,36,67,44,42,10,52,67,27,42,10,52,78
1489,27,42,10,52,78,27,42,10,52,67,27,42,56,36,78,44,42,10,52,67,44,15,10,36,67,27,42,10,52,78,44,15,56,36,67,44,15,10,52,78,27,42,10,52,67,44,15,56,36,67,27,42,10,52,67
1900,44,42,10,52,78,44,15,10,36,67,44,42,10,52,78,27,42,10,52,67,44,15,10,36,67,27,15,10,52,67,44,15,10,52,67,44,42,56,52,78,44,15,10,36,67,44,42,10,52,78,44,42,56,36,78
917,27,15,56,52,78,27,42,56,52,67,27,42,10,52,78,27,15,56,52,67,27,42,10,52,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,78,44,15,56,36,67,27,42,10,52,67,27,42,56,36,78
1466,27,42,10,36,78,27,42,10,52,78,27,42,10,52,67,44,15,10,36,67,44,15,10,52,67,27,15,10,52,67,44,15,10,52,78,44,15,10,52,67,44,42,10,52,78,44,42,10,36,67,44,42,10,52,67
1420,27,42,10,52,78,44,42,10,52,67,44,15,10,36,67,44,42,10,52,78,44,15,10,36,67,44,42,10,52,67,27,42,10,36,78,44,15,56,36,67,44,42,10,52,67,27,42,10,36,67,27,15,56,36,78
229,44,15,10,52,78,27,15,10,36,78,27,42,10,36,67,27,42,10,52,78,27,42,56,52,67,27,15,56,52,78,44,15,56,52,67,27,15,10,52,78,27,15,10,52,67,27,42,10,36,67,44,42,10,52,78
1812,27,42,10,36,78,27,42,56,36,67,44,15,10,36,67,27,15,10,52,67,44,42,10,52,78,44,15,56,36,78,27,15,10,52,67,44,42,10,52,78,44,42,10,52,78,27,15,10,36,78,27,15,10,52,67
1405,44,42,10,52,78,44,15,10,36,67,27,15,10,52,67,27,42,10,52,78,44,15,10,36,67,27,15,10,52,78,44,42,10,52,67,27,42,10,52,78,44,15,10,36,67,44,42,10,52,67,27,42,56,52,67
1831,27,42,10,36,78,27,42,10,52,78,44,15,10,52,67,44,42,10,52,78,27,42,10,52,78,44,42,56,36,78,27,42,10,36,67,44,15,10,36,67,27,42,10,52,67,27,42,10,52,67,27,42,10,52,67
939,44,15,56,52,78,27,42,56,52,67,27,42,10,52,78,27,42,10,52,78,27,15,56,52,67,27,15,10,36,78,27,42,56,36,67,27,42,10,52,78,27,15,56,36,67,27,42,10,52,67,27,42,10,36,78
382,44,15,56,52,78,27,42,56,52,67,27,42,10,52,78,27,15,10,36,67,27,15,10,36,78,27,15,56,52,67,27,42,56,52,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,78,27,42,10,36,78
441,44,15,56,52,78,27,15,56,52,67,27,15,56,52,78,27,15,10,52,78,27,15,56,52,67,27,15,10,52,78,27,15,56,36,67,27,42,10,52,78,27,15,56,36,78,27,15,10,52,78,27,42,56,36,67
1035,44,42,10,52,78,27,42,10,52,78,44,15,56,36,78,27,15,10,52,67,27,42,56,52,67,27,42,10,52,67,27,42,10,52,67,27,42,10,52,78,27,42,10,36,67,27,42,56,52,67,27,42,56,52,67
728,27,15,56,52,78,27,42,56,52,67,27,15,56,52,67,44,15,10,36,78,27,15,10,52,78,27,42,56,36,67,27,42,10,52,78,27,42,10,36,78,27,15,10,36,78,27,42,56,36,67,27,42,10,36,78
1144,44,42,56,52,78,27,42,10,52,67,27,42,10,52,78,27,42,56,36,67,44,15,10,36,67,27,42,10,52,67,44,42,10,52,67,44,15,56,36,67,44,15,10,52,67,44,42,10,52,78,44,15,56,36,78
1942,44,15,10,52,78,27,42,10,52,78,27,42,56,52,67,27,42,10,52,67,44,42,10,36,67,44,15,10,52,67,27,42,10,52,78,44,15,10,36,67,44,42,10,52,67,27,42,10,52,67,27,42,10,52,78
1224,27,42,10,36,78,44,15,56,36,67,44,42,56,52,67,44,15,56,36,67,27,42,10,52,67,27,42,56,36,78,27,42,10,36,67,44,15,10,52,78,27,42,10,52,78,44,15,10,36,67,27,15,10,52,67
1172,44,42,10,36,78,27,42,10,36,67,44,15,10,52,67,27,15,10,52,67,44,15,10,52,67,27,42,10,52,78,44,42,10,52,67,44,42,56,36,78,27,42,10,36,78,44,15,10,36,67,27,15,10,52,67
154,27,15,56,52,78,27,15,10,52,67,27,15,10,52,67,27,15,56,36,67,27,15,10,52,67,27,15,10,36,78,27,42,10,52,67,27,42,10,36,78,27,15,56,36,67,27,42,56,52,67,27,42,56,36,78
115,27,15,56,52,78,27,42,56,52,67,27,42,10,52,78,27,15,56,52,78,27,15,56,52,67,44,42,56,36,67,27,15,10,36,78,44,15,56,36,67,27,15,10,52,78,44,42,56,52,67,27,42,10,52,78
881,27,15,10,52,78,27,15,10,52,78,27,15,56,36,78,27,42,10,52,67,27,15,56,52,67,27,15,10,36,78,27,15,10,52,78,44,42,56,36,67,27,42,10,52,78,27,42,10,36,78,27,42,10,52,67
263,27,15,56,52,67,27,42,56,52,67,27,42,10,52,78,27,42,10,36,78,27,42,10,52,67,27,15,10,52,78,44,42,56,52,67,27,42,10,52,78,27,15,56,36,67,44,42,10,52,78,27,15,56,52,67
1399,27,42,56,52,78,44,42,10,52,67,27,42,10,36,67,27,42,10,52,78,44,15,10,36,78,44,42,10,52,67,27,42,10,36,78,44,42,10,52,78,44,15,10,36,67,27,42,10,52,67,44,15,10,36,67
60,27,15,10,36,78,27,15,10,36,78,27,42,10,36,67,27,42,10,36,78,27,42,10,36,67,27,42,56,36,67,27,42,10,52,78,27,15,56,52,67,44,15,10,36,78,27,15,10,52,78,27,15,10,36,78
1252,44,42,10,52,78,27,42,10,36,78,27,42,56,36,78,44,15,10,36,67,44,15,10,52,67,27,15,10,52,67,27,15,10,52,67,27,42,10,52,78,44,42,10,36,67,27,42,10,52,78,27,42,10,36,67
1027,44,42,10,52,78,44,15,10,36,67,44,42,56,52,78,27,42,10,52,78,44,15,10,36,67,27,15,56,52,67,44,42,10,52,67,44,42,10,52,67,27,15,10,52,78,27,15,10,52,67,44,42,10,52,78
576,27,15,10,52,78,27,15,56,52,67,44,15,56,36,67,27,15,10,52,78,27,15,10,36,78,27,42,56,52,67,27,42,10,52,78,27,15,10,52,67,27,15,10,52,78,27,42,10,36,78,27,15,56,36,67
506,27,15,56,52,78,27,42,56,52,67,27,42,56,36,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,67,27,15,10,52,78,27,42,56,36,67,27,15,56,52,67,27,15,10,52,78,27,15,56,36,67
1728,44,42,56,52,67,44,42,10,52,67,27,42,56,36,78,27,42,10,52,67,27,42,10,52,78,44,15,10,36,67,44,42,10,52,67,27,42,56,52,78,27,42,10,52,67,27,42,10,52,78,27,42,10,52,78
1168,44,42,10,52,78,27,42,56,36,67,27,42,10,52,78,27,42,10,52,78,27,42,10,52,78,44,15,56,36,78,44,15,10,52,78,27,42,10,52,78,44,42,56,36,78,44,15,10,36,67,44,42,10,52,78
332,27,15,10,52,67,27,15,10,52,78,27,15,10,52,78,27,42,56,52,67,27,15,10,52,78,27,42,10,52,78,27,15,56,52,67,27,15,56,52,78,27,42,56,52,67,27,42,10,52,78,27,15,10,52,67
1975,27,42,10,36,78,27,42,10,36,67,44,42,10,36,67,44,15,56,36,67,27,42,10,52,67,44,15,10,36,67,27,15,10,52,67,27,15,10,52,67,27,42,10,52,67,27,42,10,52,78,44,42,10,36,78
1561,44,42,10,52,78,44,42,10,52,67,27,42,10,52,78,27,42,10,52,67,27,42,56,36,78,27,42,56,36,78,27,42,56,36,67,27,42,10,36,78,27,42,10,52,78,44,15,10,36,67,27,15,10,52,67
706,27,15,56,36,78,27,15,56,52,67,27,15,10,52,78,27,42,56,36,67,27,42,10,52,78,27,42,56,52,67,27,42,10,52,78,27,15,56,36,67,27,15,56,52,67,27,15,10,52,78,27,42,56,36,67
1519,27,42,10,52,78,44,42,10,52,78,44,15,56,36,67,27,15,10,52,67,27,15,10,52,67,44,15,10,52,78,44,15,10,52,67,27,42,10,52,67,44,42,56,36,67,44,15,10,36,67,27,15,10,52,67
972,27,15,56,52,78,27,15,56,52,67,27,15,10,52,78,27,42,56,52,67,27,15,10,52,78,27,15,10,36,78,27,42,56,52,67,27,42,10,52,78,27,15,56,36,67,27,15,56,52,67,44,15,10,36,78
1448,44,42,10,36,78,44,42,10,36,67,27,42,10,52,67,27,42,56,36,78,44,15,56,36,67,44,15,10,52,67,44,15,56,36,67,27,15,10,52,78,44,15,10,52,67,44,15,10,52,67,27,42,10,52,67
1837,44,42,10,36,78,27,42,10,52,78,27,42,10,36,67,44,15,56,36,67,44,15,10,52,67,27,42,10,52,78,27,42,10,36,78,44,42,56,52,67,27,42,10,52,67,44,15,10,36,67,27,42,10,52,67
713,27,15,56,52,67,27,15,56,52,78,27,42,56,52,67,27,42,10,52,78,27,15,56,52,67,27,15,10,52,78,27,15,56,52,67,27,15,56,52,78,27,15,56,52,67,27,15,10,52,67,27,42,56,36,67
500,27,15,10,52,78,27,15,56,36,67,27,15,10,52,67,27,15,10,36,78,27,42,10,52,67,27,42,10,36,78,27,15,10,52,67,27,15,56,52,78,27,42,56,52,67,27,15,56,36,67,27,15,10,52,78
1064,44,42,56,36,78,44,15,10,36,67,44,42,10,52,78,27,42,56,36,78,44,15,56,36,67,27,15,10,52,67,44,15,10,52,67,44,42,10,52,67,27,42,10,52,67,27,42,10,52,78,27,42,10,52,78
484,27,15,10,52,67,27,15,10,36,78,27,15,10,52,67,27,15,56,36,67,27,15,10,52,78,27,15,56,52,67,27,42,10,36,78,27,15,10,36,67,27,15,10,36,78,44,15,10,52,67,27,15,10,36,67
1416,27,15,56,36,67,44,42,10,52,67,27,42,56,52,78,44,15,10,36,78,44,15,10,52,67,44,42,10,52,67,27,42,10,52,78,27,42,10,52,67,44,15,56,36,67,44,15,10,52,67,27,42,10,52,67
1751,44,42,10,52,78,27,42,10,52,67,44,42,10,52,78,44,15,10,36,78,27,15,10,52,67,27,42,10,52,78,44,15,10,36,67,44,15,10,36,67,44,15,10,52,67,44,42,10,52,78,27,42,10,52,67
658,27,15,10,52,67,27,42,10,36,78,27,15,10,52,67,27,42,56,36,67,27,42,10,52,78,27,42,56,36,67,27,42,10,52,78,27,15,56,36,67,27,15,56,52,67,27,15,10,52,78,27,42,10,36,67
1904,27,42,56,52,78,27,42,10,52,67,44,15,56,36,67,27,42,10,52,67,27,42,56,36,78,44,15,10,36,67,44,42,10,52,78,44,42,56,36,67,44,15,10,36,78,44,15,10,52,78,44,15,10,52,67
829,27,15,10,52,78,27,15,10,52,67,27,42,56,36,67,27,42,10,52,78,27,42,10,52,78,27,42,10,36,78,27,42,10,52,67,27,42,10,36,78,27,42,10,36,78,27,42,10,36,78,27,42,56,36,67
1131,27,15,10,52,78,27,42,10,52,67,44,15,10,36,67,44,15,10,52,67,44,15,10,52,67,27,15,10,52,67,44,15,10,52,67,44,42,10,52,67,44,15,56,36,67,27,15,10,52,67,44,42,10,52,78
946,27,15,56,52,78,27,15,56,36,67,27,15,56,52,67,27,15,10,36,78,27,42,56,52,67,27,42,10,52,78,27,42,56,52,67,27,42,10,52,78,44,15,10,36,67,27,42,56,36,67,27,42,10,52,78
1169,44,42,10,36,78,44,42,10,52,67,44,15,10,36,67,44,15,10,52,67,27,15,10,52,67,27,15,10,52,67,27,15,10,52,67,27,42,10,52,78,27,42,56,36,78,27,42,56,52,67,27,42,10,52,67
309,27,15,10,36,78,27,42,10,36,67,27,15,10,36,67,27,15,10,36,78,44,42,10,36,78,27,42,10,36,78,27,42,10,36,78,27,15,56,52,67,27,42,56,52,67,27,15,56,52,67,44,15,56,52,67
1560,27,42,10,52,67,27,42,10,36,78,44,15,10,36,67,44,42,10,52,78,27,42,10,52,78,44,42,10,52,67,44,42,10,52,67,27,42,56,36,78,44,15,10,36,67,44,15,10,52,78,27,42,10,52,67
215,44,15,56,36,78,27,15,56,52,67,27,42,56,52,67,27,42,10,52,78,27,15,56,36,67,44,15,10,36,78,27,42,56,52,67,27,42,10,52,78,27,42,10,52,78,27,15,56,52,67,27,42,10,52,67
1979,44,42,10,52,78,27,42,10,52,78,27,42,10,52,78,44,42,56,52,78,44,42,10,52,67,44,15,10,52,67,27,15,10,52,67,27,42,56,52,78,44,15,10,36,67,27,15,10,52,67,44,42,10,52,67
667,27,15,56,52,67,27,15,10,52,78,44,42,56,36,67,27,42,10,52,78,27,15,10,36,67,27,15,56,36,67,27,42,56,52,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,78,27,15,10,36,78
1610,27,42,10,52,78,27,42,10,52,67,44,15,10,52,78,27,42,10,52,78,27,42,10,52,78,44,15,10,36,78,27,42,10,52,78,27,42,10,36,78,27,42,10,52,78,27,42,10,52,67,27,42,10,52,67
610,27,15,10,52,78,27,15,56,36,67,27,15,10,52,78,27,15,10,36,67,27,15,10,52,78,27,15,56,36,67,27,15,10,52,78,27,42,56,52,67,27,15,10,52,78,44,42,56,36,67,27,42,10,52,78
1355,27,42,10,52,67,27,42,56,36,78,27,42,10,52,67,44,15,56,36,67,44,15,10,52,67,44,15,10,52,67,27,15,56,52,67,27,42,10,52,67,44,15,56,36,78,27,42,56,52,67,44,42,10,52,67
1101,27,42,10,52,78,44,15,10,36,78,44,42,56,36,78,27,42,10,52,67,44,15,10,52,67,27,15,10,52,67,27,15,10,52,67,44,42,10,52,78,27,42,10,52,67,44,42,10,52,78,44,15,56,52,67
1260,27,15,10,52,67,44,42,10,52,78,27,42,10,52,67,44,15,10,36,67,44,42,56,52,67,27,42,10,36,67,44,15,10,36,67,27,42,10,52,78,27,42,56,36,67,27,42,10,36,67,44,42,10,36,67
1302,44,42,10,52,78,44,42,56,36,78,27,42,10,52,67,27,42,10,36,78,44,15,10,36,67,27,15,10,52,67,44,15,56,52,78,27,42,10,52,78,27,42,10,36,67,44,42,10,52,67,27,42,10,52,78
624,27,15,10,52,78,27,42,56,52,67,44,42,56,52,78,27,15,56,52,67,27,15,56,52,67,27,15,10,52,78,44,15,10,52,67,27,15,10,36,78,27,42,10,36,67,27,42,10,36,78,44,15,56,36,67
1288,27,15,56,52,78,44,15,56,52,67,44,42,10,52,67,27,42,10,52,78,44,15,10,36,67,27,15,10,52,67,44,15,56,52,67,44,15,10,52,67,27,42,10,52,67,27,42,10,52,78,44,42,10,36,78
995,27,15,10,52,78,27,42,56,36,67,27,42,10,52,78,27,42,56,52,67,27,15,10,52,67,27,15,10,52,78,27,15,10,52,78,27,42,56,36,67,27,15,10,52,67,27,15,10,52,78,27,42,56,52,67
430,27,15,56,52,78,27,42,56,52,67,27,42,10,36,78,27,42,10,52,78,27,15,56,52,67,27,15,10,52,78,27,15,10,52,78,27,15,10,36,78,27,15,10,36,78,27,42,56,52,67,27,42,56,52,78
954,44,15,56,52,78,27,15,56,52,67,27,15,10,52,78,44,15,56,36,67,27,15,10,52,78,27,15,10,52,78,27,15,10,36,78,27,42,10,36,67,27,15,10,36,67,27,15,10,52,78,27,15,56,52,67
305,44,15,56,52,78,27,15,10,52,78,27,42,56,36,67,44,42,10,52,78,27,42,10,36,78,44,15,56,52,67,27,42,56,52,67,27,15,56,52,67,27,42,10,52,67,44,42,56,52,78,27,15,56,52,67
1859,27,42,10,36,78,27,42,10,52,67,27,42,10,52,78,44,15,10,36,78,27,42,10,52,78,44,15,10,52,78,44,15,10,52,78,44,42,10,52,78,27,42,56,36,78,27,42,10,52,67,27,42,10,52,67
1684,27,42,56,36,78,27,42,10,52,67,44,15,56,36,67,27,42,10,52,78,27,42,10,52,67,44,15,10,36,67,27,15,56,36,67,27,42,10,52,67,44,15,10,36,67,44,42,10,52,67,27,42,10,52,67
1603,44,42,10,52,78,27,42,10,36,78,27,42,10,52,78,44,42,10,36,78,44,15,56,36,67,44,42,10,52,67,27,42,56,36,78,44,15,10,36,67,27,42,10,52,78,27,42,10,36,67,27,42,10,52,67
614,27,15,10,52,67,27,15,10,36,78,27,42,56,52,67,27,42,10,52,78,27,15,56,52,67,27,15,10,52,78,27,42,56,36,67,27,15,10,52,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,78
638,27,15,10,36,78,27,15,56,36,67,27,15,10,36,78,27,15,10,36,78,27,15,10,36,67,27,15,10,36,78,27,42,56,36,67,27,42,10,52,78,27,15,10,52,67,27,15,10,52,78,27,42,56,36,67
1442,27,42,10,52,78,27,42,10,36,78,44,15,56,36,67,44,42,10,52,67,44,15,56,52,78,44,15,10,52,67,27,15,10,52,67,27,15,10,52,67,44,42,56,52,67,27,42,56,36,67,44,42,10,36,67
1010,27,42,10,36,78,44,15,10,36,67,44,42,10,52,67,44,15,56,36,67,27,42,10,52,67,44,15,10,52,67,44,42,10,52,67,44,42,56,52,78,27,42,10,52,67,44,15,56,36,67,44,15,10,52,67
758,27,15,56,52,67,27,15,10,52,78,27,42,56,52,67,27,15,56,52,67,27,15,10,52,78,27,15,56,52,67,27,15,56,52,78,27,42,10,52,67,27,42,10,36,78,27,15,10,36,67,27,15,10,36,78
1575,44,42,10,52,78,44,42,10,36,67,44,15,56,36,67,27,42,10,52,78,27,42,10,52,78,44,15,10,36,67,44,15,10,52,78,44,42,10,52,78,27,42,56,36,78,44,15,56,52,67,27,42,10,52,67
655,27,15,10,52,67,27,42,10,36,78,27,15,10,36,67,27,42,56,52,67,27,42,10,36,78,44,42,10,36,78,27,42,10,36,78,27,15,56,52,67,27,15,10,52,78,27,42,56,52,67,27,15,56,52,67
261,27,15,56,52,78,44,15,10,52,78,27,42,56,36,67,27,42,10,52,78,27,42,10,52,78,27,15,10,36,67,27,15,10,36,78,27,15,10,52,78,27,15,10,36,78,27,15,10,52,78,27,15,10,52,78
237,27,15,10,52,78,27,42,56,52,67,27,42,10,52,78,27,15,56,52,67,44,15,56,52,67,27,15,56,52,78,27,42,56,52,67,27,15,10,52,78,44,42,56,36,67,27,15,56,52,67,27,15,10,52,78
448,44,15,10,52,78,27,15,10,36,78,27,42,10,36,67,27,42,10,36,78,27,15,56,36,67,27,15,56,52,67,44,15,56,52,67,27,15,10,52,78,27,15,56,52,67,44,15,10,52,78,27,15,56,36,67
1925,44,42,10,52,78,27,42,10,52,78,27,42,56,36,67,27,42,56,36,67,44,42,10,52,67,44,42,56,36,67,27,42,56,36,67,44,15,56,36,67,44,15,10,36,67,27,15,10,52,78,44,15,10,52,67
1197,44,42,10,52,78,44,15,56,36,67,44,15,10,52,67,44,15,10,52,67,44,42,10,52,78,27,42,10,52,78,27,42,10,52,78,27,42,10,52,78,44,15,56,36,67,27,15,10,52,67,27,42,10,52,67
1092,44,42,10,52,78,27,42,56,36,67,27,42,10,52,67,27,42,56,52,67,27,42,10,52,67,27,42,10,52,67,44,15,10,36,67,44,42,10,52,78,27,42,10,36,67,27,42,10,36,67,27,42,10,36,78
1086,27,42,10,52,78,27,42,10,36,78,27,42,10,36,78,27,42,10,52,78,27,42,10,52,67,44,42,10,52,78,27,42,56,36,67,27,42,10,52,67,27,42,10,36,67,27,42,10,52,78,44,15,10,52,67
274,27,15,56,36,67,27,15,10,52,78,27,15,56,52,67,27,15,10,52,78,27,42,56,36,67,27,42,10,36,78,27,15,56,52,67,27,15,56,52,78,27,15,56,52,67,27,15,10,52,78,27,42,56,36,67
99,27,15,56,52,78,44,15,56,52,67,44,15,10,52,78,27,15,56,52,67,27,42,10,52,67,27,42,10,36,78,27,42,10,36,78,27,42,10,52,78,27,15,10,52,67,27,15,10,52,78,27,15,56,52,67
